"Participant_A" "Participant_B"
7919 275
6278 236
3841 143
3418 131
3622 196
4496 108
5556 111
4777 178
3382 179
2192 112
1441 79
2239 40
2296 60
2314 160
2310 76
1859 38
1631 25
1516 0
1179 0
1216 5
1159 6
735 0
1125 1
1184 53
764 177
853 103
992 96
382 164
864 447
701 883
613 997
674 1088
1126 1193
2043 1087
1101 860
427 779
1375 746
1341 885
2667 997
2866 1265
2310 1671
1180 1875
1105 2172
1158 2112
1942 2319
3280 2414
2741 2279
1674 2271
1963 1805
2443 1355
1599 1041
1814 855
2154 652
1926 467
1645 259
1797 128
1549 167
1735 357
1515 578
1289 733
2119 747
2201 756
2340 686
3051 679
3684 913
3298 1030
3093 847
2714 717
2894 714
3199 857
2825 675
1691 481
686 562
445 947
374 930
870 1004
1382 1379
698 1605
1119 1710
1885 1911
1589 2003
1288 2025
1137 1955
1850 1913
2574 2184
2744 1848
2312 876
2331 1234
1857 2425
1898 2423
2225 2085
2449 2357
2362 2096
2115 1809
1935 1301
1935 1314
2082 1483
2117 1679
1731 1573
1547 1279
1574 1295
1435 1064
1149 1190
837 1488
545 1546
381 1634
484 1256
532 1090
264 1320
276 2069
520 2838
422 3224
437 2190
573 1605
720 1255
944 1474
1064 2056
1178 1978
874 1768
543 2064
319 3088
335 2626
535 3674
744 4691
769 1908
369 1979
130 988
97 751
126 2315
332 2127
704 391
543 2316
361 762
506 1099
426 1379
209 3048
121 2688
82 1032
230 3380
748 1658
944 2282
374 2515
351 554
530 2479
107 3435
167 2258
285 1432
9 2159
518 4182
880 5790
429 5960
126 4906
459 3616
126 3222
816 3838
987 4291
351 4212
355 3130
500 2161
52 2585
429 2775
565 2557
37 2359
396 1581
869 1396
291 1764
107 2051
199 2318
9 2172
835 1830
1016 1617
422 1469
150 1312
244 683
98 64
448 164
587 183
100 51
33 41
281 147
99 725
27 528
149 241
33 237
52 83
1 50
16 607
178 981
114 479
0 246
289 491
545 627
16 465
530 203
883 183
119 151
537 156
1306 334
861 241
414 79
1184 77
215 88
320 361
967 271
342 66
158 87
929 16
772 11
72 322
615 214
599 1
99 0
1275 17
1441 423
260 336
257 41
653 98
6 144
1040 138
1662 68
781 223
49 291
957 405
207 368
567 274
1492 431
916 554
23 290
1241 269
951 230
9 251
1042 563
857 493
13 314
1117 496
1278 559
236 341
476 417
917 498
16 144
323 29
668 55
115 198
52 284
662 293
12 327
42 746
546 1102
269 1166
18 941
202 555
80 464
0 358
150 247
45 432
41 574
38 753
58 634
140 477
95 494
60 562
137 525
129 441
166 469
256 561
102 677
191 874
499 1497
350 1896
74 1908
113 1750
44 1307
145 946
523 794
429 603
113 218
161 115
87 86
50 105
241 254
443 167
60 43
35 5
282 5
31 33
85 363
736 434
302 187
236 146
512 175
259 388
31 526
285 363
200 206
128 265
688 252
833 575
503 556
60 373
276 269
316 291
786 273
1111 278
935 329
505 147
241 163
403 95
579 47
1036 134
1210 151
1205 32
1605 15
2220 2
2650 0
2652 1
2307 0
1982 1
1502 9
1085 34
748 80
615 100
334 122
278 134
412 135
535 123
388 120
321 151
249 206
347 287
619 390
621 569
301 810
293 910
199 877
61 1046
94 1074
118 849
90 716
161 739
372 822
336 776
81 589
16 225
15 12
193 8
429 37
435 242
338 618
129 367
101 56
72 197
175 227
309 160
151 455
20 331
9 243
32 350
84 235
82 297
80 667
15 484
135 198
123 455
32 82
53 129
67 374
71 6
108 80
239 269
210 108
179 43
172 47
259 0
360 49
393 358
357 66
314 7
273 12
189 0
71 156
50 189
56 23
42 7
8 10
0 45
0 283
0 232
0 165
0 195
0 340
0 619
58 567
83 550
1 245
0 174
0 160
0 1091
71 719
69 28
0 96
0 133
0 114
0 171
27 33
86 82
0 817
1 565
12 72
0 143
1 1153
16 2128
0 2282
0 2082
42 1847
0 1532
0 1294
6 1747
0 2009
0 2020
4 1833
0 2027
0 2042
2 1933
1 1945
0 1725
0 1118
0 539
0 1002
3 1448
0 2023
0 2101
0 2217
0 2113
0 1345
0 1881
0 2583
0 3266
0 2881
0 2562
0 3091
59 2777
160 2223
322 2243
447 2110
553 1645
569 1396
551 1639
602 1542
608 761
634 470
591 548
425 400
290 161
213 364
247 699
420 905
378 798
158 1397
124 2244
143 2774
158 2733
143 2513
129 2832
113 2823
109 2628
96 3065
37 2844
25 2287
46 2371
41 3085
33 3426
39 3628
51 3642
112 3239
251 3290
307 3091
251 2366
184 2006
151 1887
219 1757
396 1959
551 1896
498 1800
264 1593
98 1456
68 1433
152 1271
346 843
324 745
161 1154
20 1801
0 2508
1 3025
41 3227
127 3325
12 3522
0 3797
0 3991
0 3991
0 3850
2 3881
0 4074
5 3867
165 3662
223 3063
73 2214
80 1645
214 1888
309 2385
532 2306
450 1650
290 873
198 736
208 923
348 1413
462 1375
457 668
353 457
297 372
363 694
416 1306
465 848
496 426
558 614
500 394
489 165
410 71
373 80
421 683
493 1321
379 1543
191 977
164 870
219 936
301 1062
351 1391
320 1742
177 1719
22 1618
3 1848
3 1982
52 2256
256 2384
313 2349
153 2275
2 1860
0 1144
1 555
