"Participant_A" "Participant_B"
3882 8019
3918 7479
3913 7102
3880 6771
3930 5955
3866 5336
4131 5020
4535 4293
4852 3519
4790 2929
4550 2424
4150 1881
3678 1159
3643 215
3465 152
3253 720
2415 1772
2581 2072
2795 2458
2472 2753
2381 2579
2265 1756
1958 385
1717 85
1394 82
1200 549
1453 490
1662 326
1442 146
1276 117
1197 216
1178 171
1420 45
1629 272
1695 1120
1912 1456
2190 900
2340 105
2466 340
2263 1220
1665 1768
1006 1771
1012 1484
1020 1184
848 1493
527 2119
359 2987
326 3484
343 2610
370 2611
260 3998
149 5159
62 5394
44 5263
32 5380
1 5065
1 3618
1 3138
1 3274
1 2261
1 1357
2 762
2 60
34 75
0 80
0 271
24 1090
144 1448
514 780
1417 104
2316 62
2833 648
3544 1009
4437 537
4711 1830
5094 3340
5524 2402
6183 1747
6182 1559
5877 1476
5472 1173
5289 795
4657 447
3965 323
3004 799
2188 640
2187 1060
2603 1769
2710 2144
2634 1850
1929 2022
710 2684
897 2501
1239 2717
922 1979
510 818
833 162
970 122
988 383
892 402
1493 43
1992 285
2226 952
3072 1267
4298 2619
5249 4645
5419 5642
4652 5617
3647 4850
2877 4024
2545 4198
2433 3531
2595 1856
2496 848
2021 717
2328 565
2497 549
2556 712
2520 194
2302 1377
2221 4016
1838 5347
1508 5264
748 5381
366 5540
387 5107
827 5192
1471 4793
1556 3125
1046 1340
664 2126
744 3230
807 3951
996 4609
1358 5514
1371 5750
1054 5781
1091 5547
1352 4699
1767 4172
1881 3983
1565 3124
704 1446
472 693
389 24
362 3
573 9
975 237
1099 542
1116 781
1296 1066
2043 421
2782 39
3021 32
2974 237
2702 610
2651 1115
2705 1425
2673 1483
2435 1158
1837 617
1343 626
1201 1491
1195 538
835 94
683 161
1035 104
1677 141
1918 511
1826 1242
1980 2548
1887 4186
1593 4047
1857 2893
2405 3500
3324 4754
4447 6075
5223 7039
5769 7205
5910 6687
5724 5484
5509 4489
5291 3471
4919 2151
4291 2205
4156 2845
4010 3274
4289 4057
3841 4092
3131 3512
2380 1801
1918 341
1686 1175
1563 1780
2178 2110
2419 2738
2690 2636
3149 1638
3811 756
4290 421
4939 306
5851 626
6233 639
6271 1100
5892 1838
5327 2748
5394 3522
5760 3929
5851 4035
5564 3753
4731 2951
3874 2695
3805 1953
4161 1989
4185 2673
3245 3561
2111 5003
1253 4676
1334 3294
1931 4349
2481 4139
1766 1279
1547 573
1832 937
2246 826
2633 2552
2958 3813
3519 4780
3812 4658
4053 3532
4238 2666
4598 2108
5321 2164
5586 1523
5392 537
5512 531
5143 405
4905 180
4672 638
4441 1583
4074 2335
3635 2400
3271 1687
2608 107
1899 13
1323 0
1070 21
1453 158
1995 0
1577 151
853 98
1694 7
2574 0
2700 8
3296 25
3505 30
3311 16
3602 2
3382 37
2049 479
830 1150
809 1715
2187 1970
3619 1483
3638 394
2210 122
770 867
450 1659
1024 2019
2095 1914
2015 1749
784 1846
167 1874
95 2634
10 2942
574 1512
721 7459
175 1432
47 500
1 980
120 1341
435 5285
231 500
110 980
217 1341
284 654
126 1113
14 1639
50 769
18 100
6 13
3 59
1 242
31 77
120 387
13 308
5 62
68 148
109 1
156 62
405 13
815 0
1030 6
1277 8
1326 20
1620 159
2222 324
2810 222
3168 73
3036 141
2777 623
2764 303
2824 101
2701 79
2656 34
2528 33
2222 234
1993 248
1708 50
1487 291
1349 538
1322 0
1738 0
2069 41
2047 0
1605 0
1096 3
968 50
962 19
1049 16
1072 24
797 22
533 4
420 0
406 1
395 0
245 0
7 7
0 35
3 46
77 3
262 4
475 76
754 293
1056 251
1179 381
1082 827
806 1003
372 1237
68 1752
81 1917
121 1613
91 1892
6 2459
66 2288
247 1649
276 1335
172 1087
115 226
202 106
576 103
919 402
1024 1360
953 2134
696 2755
547 3050
442 3273
363 3177
204 2774
70 2555
40 2498
61 2188
135 2055
394 2471
834 3671
1192 3800
1417 3777
1500 3161
1773 1636
1773 401
1490 58
1275 148
1130 836
780 1468
549 1732
150 1603
90 1264
252 954
582 682
698 1314
747 2694
926 3603
1226 4167
1562 4507
1560 4532
1353 4425
957 4518
541 4312
336 3783
165 3201
17 3034
0 3118
0 3252
0 3234
0 3269
0 3512
0 3826
0 3998
2 4084
0 4433
9 4130
99 3176
212 2381
79 2295
9 1600
0 424
0 164
7 222
1 380
0 665
0 1745
0 2854
0 3565
0 4211
0 4350
9 4159
64 4317
68 4782
26 5193
17 5430
36 5426
38 5283
35 5095
4 5038
1 5119
14 5718
30 5760
0 4228
0 3668
0 3935
0 2165
0 602
0 743
0 904
0 1096
0 468
0 1009
0 748
0 24
0 6
0 7
2 140
2 993
0 1483
0 1235
0 1704
0 3085
0 4051
46 4105
191 3741
264 4183
538 4762
903 4632
1288 4262
1423 3530
1396 2406
1291 1288
1197 1360
1087 1456
1055 1854
892 2545
660 2151
319 1328
60 1292
4 3279
15 4240
74 3062
80 2022
70 1777
24 1180
2 1071
0 1588
0 1932
0 2154
1 2021
0 2526
2 2731
2 2162
63 1808
83 1480
76 601
23 159
1 73
0 41
0 17
0 131
0 135
0 13
0 27
0 566
0 1098
6 1074
132 1038
480 892
1373 392
1770 290
1263 474
223 571
29 450
28 95
73 3
179 0
154 4
179 45
162 30
143 237
212 552
437 225
411 292
512 248
817 804
685 871
414 491
147 248
48 110
98 81
181 160
77 267
1 671
0 873
52 668
87 985
29 1128
195 754
635 518
1017 595
986 1303
331 1980
74 2308
27 1978
32 1507
53 975
26 577
0 171
120 0
213 2
82 32
1 39
0 80
1 100
41 143
68 545
9 438
0 344
19 316
31 524
54 434
32 463
0 697
1 549
10 52
8 3
0 25
1 20
3 6
0 4
42 13
3 56
0 12
0 2
0 2
25 20
22 19
21 68
0 204
18 48
8 55
0 78
0 32
0 42
2 112
13 147
5 106
0 182
0 353
53 62
2 1
0 1
0 34
0 65
0 51
0 48
0 67
13 69
0 0
0 0
0 3
0 10
0 1
20 0
7 0
0 0
0 4
0 28
0 17
0 16
7 7
22 0
0 1
0 38
0 45
0 25
0 220
0 52
0 43
3 149
55 244
0 104
0 78
10 378
0 736
0 601
0 324
0 172
0 95
0 26
0 47
0 75
0 119
1 115
0 559
34 703
1 132
0 20
0 63
0 156
0 225
0 12
0 1
0 5
0 4
106 0
230 12
213 48
145 45
96 7
24 2
0 0
0 0
0 0
8 0
395 0
1090 0
1519 0
1749 0
1800 0
1528 0
690 0
31 0
1343 0
2604 7
2852 0
2323 0
1471 0
168 0
296 0
736 0
913 0
724 0
221 0
47 0
255 0
243 0
127 6
102 215
297 544
331 697
210 1018
203 1343
153 842
40 258
2 191
0 349
0 965
0 1251
0 708
0 277
19 88
101 12
197 5
143 26
99 40
106 30
161 205
557 295
785 23
940 9
937 61
922 31
1135 87
1503 83
1855 42
1906 2
1969 1
2228 4
2526 127
2781 146
2631 40
2792 19
3210 32
3428 140
3318 143
2917 84
2438 27
1727 14
1095 4
632 0
294 11
374 263
915 721
841 597
654 129
629 7
594 0
283 1
113 1
55 0
120 4
251 48
254 52
159 11
284 1
468 0
722 0
751 2
512 3
342 0
323 0
276 25
300 35
573 1
574 43
577 200
414 11
609 55
906 72
1402 59
1754 50
1889 47
1845 29
1593 9
1229 0
1214 0
1330 0
1512 0
1463 0
1236 0
1221 0
1606 0
1476 4
1363 50
1025 80
410 29
127 4
276 0
484 0
515 0
268 0
163 0
208 0
206 0
139 2
331 0
496 0
968 0
1565 0
1341 0
881 0
421 0
321 0
514 13
643 121
636 148
261 134
120 282
124 792
391 551
442 278
214 711
122 851
182 730
179 1427
74 1924
35 1745
67 965
108 2164
131 2808
119 2031
102 1870
28 1618
1145 961
2091 339
2659 170
2682 256
2861 802
2399 1043
1571 904
384 640
399 399
891 13
846 10
1101 195
2370 184
2834 175
2452 674
2685 226
3610 4
4220 0
4740 177
5087 45
4622 69
3345 139
2125 9
2103 3
2846 11
2905 23
1855 0
478 0
500 0
870 0
821 0
853 0
1236 0
2219 751
3152 2351
3343 3013
3039 3553
3004 3488
3437 2765
4090 2064
4495 1929
4510 2264
4580 1792
4739 672
4910 360
4917 642
4641 268
4429 49
4241 28
4171 28
3690 37
2744 502
1700 1088
1142 1616
904 2070
445 2165
303 1912
759 1832
1436 1578
1559 1031
1210 555
1456 471
1956 930
2486 1050
2224 870
1756 610
1265 392
941 341
1126 157
1545 61
1462 40
604 15
362 0
477 1
256 12
174 5
62 8
96 15
173 63
62 447
40 921
68 1244
66 671
19 15
0 18
3 15
9 6
53 20
233 196
288 503
185 517
33 362
0 304
5 325
0 294
0 71
1 87
1 811
148 1550
219 1580
17 1400
0 927
0 904
3 1100
54 1403
59 1851
10 2358
124 2953
216 3091
109 2873
73 2806
119 2497
208 1962
287 1591
218 1579
30 1614
7 1672
17 1405
66 966
8 547
275 733
1387 1236
1968 998
1835 995
1434 1480
760 1697
127 1710
10 1368
20 578
139 290
101 213
38 93
131 2
547 1
511 1
146 12
41 28
86 4
330 105
500 353
197 828
40 1392
10 1479
55 1240
494 1177
767 1036
628 1007
277 855
77 371
23 180
45 2
11 0
6 5
15 43
6 128
14 338
50 605
281 407
638 366
609 420
441 129
193 371
77 537
6 725
1 909
95 242
264 8
154 41
18 31
1 36
37 212
327 492
467 952
341 1452
25 1688
1 1696
14 1476
9 977
1 560
7 176
68 208
355 240
324 238
48 422
3 503
39 344
339 804
543 1247
352 1165
32 31
1 312
2 529
312 125
463 34
169 60
50 432
23 361
13 240
13 382
0 543
0 671
11 368
34 174
7 7
7 0
19 10
20 0
7 0
2 38
0 17
0 3
1 3
2 15
21 5
27 15
71 0
405 0
927 0
2323 0
4286 2
5211 79
5926 72
6023 134
5365 108
4405 125
3214 109
2728 61
3082 15
3244 7
3257 2
2785 6
2322 0
2234 0
2485 0
2679 71
2348 311
1485 192
699 292
1321 940
2667 1147
3667 1065
4894 1561
5706 1971
5728 2004
5094 1845
4107 1657
3703 1784
3368 2224
2780 2340
1508 2153
237 1967
55 1920
3 1897
324 1487
270 812
0 176
6 30
14 16
4 8
4 0
2 1
1 142
129 222
597 120
1337 29
1211 47
1945 137
2818 559
3404 1105
4069 1308
4137 1148
4201 551
4417 75
4449 3
4362 154
4284 481
4418 713
4538 1360
4288 2100
3484 1498
2976 557
2257 171
1571 306
1024 934
758 1383
806 1406
1260 955
2008 275
2588 0
2653 30
2516 308
2319 118
2186 0
2261 0
2131 0
1724 14
1338 5706
1381 1
1512 14
1364 131
984 59
560 2
377 3199
502 20
963 1
1252 1
1059 2596
759 58
251 0
67 98
162 0
650 2
1278 5
2020 18
2757 578
2807 564
2526 1373
2115 1
2618 38
3894 0
4523 535
4371 1
3981 382
3493 80
3446 0
3912 0
4041 8
3219 0
1292 0
588 0
783 0
1203 0
939 8
123 22
46 223
69 151
40 1
65 128
303 172
468 101
606 13
750 0
1026 52
1155 138
956 60
525 26
530 0
1097 0
1638 0
2082 0
2210 0
1659 0
858 0
553 48
331 31
411 0
152 0
43 6
199 110
78 206
14 4
25 1
74 0
286 4
716 178
652 35
368 0
126 7
289 3
990 0
1122 0
552 225
4 181
15 16
5 15
7 2
61 8
17 140
2 116
0 12
109 0
366 6
345 3
90 0
228 3
61 2
0 707
26 5
118 0
200 652
193 50
114 5
101 1331
129 4
116 99
79 24
13 0
8 1367
4 0
2 0
7 2
12 19
2 0
0 0
5 0
149 0
705 62
1027 0
1903 0
3216 0
4266 1565
5102 95
5181 19
4639 0
4240 0
3957 1
3945 0
4242 299
4660 0
5054 1
6427 0
8457 0
10028 0
