"Participant_A" "Participant_B"
6505 1477
7243 2080
7510 2849
7990 2892
8957 1926
9764 1237
9711 1247
8617 1773
6807 1601
5433 800
5253 466
5508 368
5427 715
4638 962
3868 509
4013 635
3844 1248
2308 2052
611 2923
215 3254
583 3087
99 2613
253 1728
435 1162
43 1013
308 1109
808 1184
400 1344
954 1568
991 1670
614 1709
1041 1980
1291 2210
3297 2053
4721 1582
4572 751
4400 253
4762 134
4993 47
6037 23
7722 13
9697 21
10198 18
10264 1
9628 11
8954 35
8302 12
7703 0
7283 0
6855 16
6805 21
6251 0
5387 0
4623 0
3639 0
3910 0
3751 9
2918 89
2179 272
2249 403
3643 307
4784 196
5149 173
4864 151
4238 125
3746 136
4045 281
3966 526
3689 705
4537 818
4818 1103
4145 1335
4261 1549
4431 1763
4310 1809
3588 1875
3246 1930
3154 1850
3130 1630
4566 1281
4556 887
4235 749
4786 582
4562 429
4578 256
4503 43
4720 0
5358 33
5274 239
5038 568
4463 968
4287 1295
4557 1244
4485 905
3542 605
1805 428
957 258
212 149
371 112
1704 111
1565 153
643 149
1444 173
1607 149
957 57
1226 24
1309 23
1262 2
2054 1
2146 1
930 1
334 0
460 1
1166 0
3552 0
3626 0
1757 0
2467 0
2574 0
3182 0
4287 0
5387 0
5681 4
5557 74
5281 139
4920 153
4526 252
3322 477
1812 655
2774 555
3493 335
3125 272
2537 498
2294 455
2132 314
2132 458
1575 646
965 872
1885 928
3694 1028
5286 1369
6284 2146
6156 2825
5590 3375
4832 3784
3971 3916
2873 3076
1135 2434
228 4846
479 5240
858 5000
1113 3898
1296 2560
1280 1331
1321 1462
1414 2714
1647 3653
2116 4190
2501 3754
2872 2504
3332 1219
3758 3659
4092 4778
4496 5070
4470 4745
4271 3880
4074 2803
3933 1468
3651 650
3395 1243
2961 2005
2698 2206
2888 1631
3095 660
3223 160
3579 819
3338 1260
2176 987
1607 655
1586 362
3045 18
3586 92
3272 55
2649 93
1703 120
334 155
656 231
2044 309
2319 215
1669 105
1169 217
871 336
460 413
271 385
20 109
349 91
462 221
584 406
784 733
805 1060
1170 1189
2122 1238
2569 1386
1941 1586
811 1449
471 935
464 287
587 43
216 39
417 212
881 367
335 485
135 381
211 230
57 156
49 67
29 34
2 63
16 82
16 26
78 28
268 83
151 92
32 54
14 59
156 116
342 115
400 321
395 1059
262 1929
22 2765
12 3256
156 3329
475 2410
449 848
214 2368
46 3850
2 4693
1 4894
0 4562
1 3368
65 1840
67 3041
1 4218
0 4591
0 4539
0 4009
0 2817
0 2041
0 1629
3 1568
0 1394
0 1108
0 762
0 1132
2 1745
14 2043
12 2194
5 2243
10 2127
41 1934
47 1974
59 1791
243 1461
634 1423
477 1396
454 1541
380 2423
124 2865
39 1800
41 1500
391 1362
576 932
379 866
257 840
212 1007
280 1088
470 1096
292 1514
37 2079
16 2442
46 2365
182 1155
348 863
289 526
62 294
48 724
165 440
424 640
659 1609
1699 1869
4206 1678
6045 2059
7255 2453
7646 2375
7711 2174
7458 2035
6978 1803
6313 1642
5025 1648
3137 1789
3127 1869
3953 1755
3207 1632
1794 1906
2285 2228
4322 2072
6194 1713
6881 1432
7108 1409
8243 1654
8627 2276
8793 2912
9441 3153
9436 3149
9075 3091
9008 3024
8621 2948
7511 2727
6323 2486
6320 2176
6456 2193
5911 2809
5013 3229
3941 2983
3576 2194
3561 1394
3787 738
4440 566
5243 992
6491 1693
7032 2555
7053 3322
7088 3797
6345 3884
4450 3332
4004 2201
4772 1488
4183 1273
3240 1486
4267 1813
4400 2046
4494 1994
4354 2135
4409 2399
6006 2470
7265 2691
7086 2788
4661 3320
3792 3917
4452 4150
5119 3639
5985 3050
4590 2639
3555 2559
3727 2768
4884 2580
5858 2445
5309 2822
3416 3124
2228 3088
1736 2883
2616 2669
3558 2274
2873 1754
925 1297
473 806
171 443
243 1087
553 2033
9 2914
437 3518
697 3911
55 4182
264 4188
349 4008
31 3405
101 2819
16 2217
123 1683
199 1293
63 1067
945 567
1283 612
681 898
371 900
300 853
303 995
576 1105
231 1208
53 1219
807 1584
324 2249
6 2300
423 1894
112 1644
3 1635
268 1161
19 635
14 444
65 401
28 471
150 610
514 708
824 820
1152 772
1156 651
566 574
179 565
1309 517
3288 380
4435 179
4074 176
3018 281
2053 282
1448 51
647 24
125 11
1117 18
1691 75
1472 225
1172 192
1710 58
4243 64
6176 135
7276 211
7185 247
5573 293
2277 548
1446 839
3835 911
5296 1344
5832 2021
6091 2404
5683 2606
5041 3163
4269 3384
2782 2857
575 1863
641 921
2055 498
2876 371
3429 626
3807 1092
3672 1352
3045 1570
1796 1769
500 1819
684 1751
1122 1380
1685 1212
1974 1379
2086 1590
2077 2003
1201 2236
46 2289
171 2227
372 2250
599 2169
879 1763
721 1503
405 1432
185 1148
3 1036
458 1068
959 1087
538 949
173 821
191 753
211 553
586 364
691 94
388 63
112 52
43 6
13 6
449 83
298 123
0 161
48 312
94 468
231 552
392 608
697 593
1344 508
1331 665
578 961
68 1481
6 2067
18 2594
74 2892
220 2975
746 2898
1453 2638
1516 2286
997 2049
1037 1805
1276 1407
1438 1140
1171 1021
386 792
3 637
3 577
2 590
33 573
115 558
777 593
1804 589
1746 548
1385 426
1052 240
985 53
1217 8
1364 51
1283 236
764 403
259 399
297 378
532 451
739 535
599 552
318 811
303 1356
425 1738
552 1959
471 1907
316 1501
209 1009
117 554
48 284
42 205
296 308
436 649
457 571
318 1136
235 1843
178 2305
34 2537
0 2747
0 2602
0 1693
0 497
0 280
1 1649
1 2428
0 2338
0 1812
1 1395
0 743
0 176
122 157
57 198
0 202
0 167
177 46
453 2
486 335
625 987
924 1386
548 1496
138 1341
11 1131
0 983
5 949
99 905
210 839
224 725
223 694
41 645
0 396
0 253
0 156
38 64
15 68
0 50
57 41
430 160
186 358
34 628
0 845
10 889
41 887
31 972
207 981
134 889
97 601
72 396
35 281
2 50
1 0
0 39
10 160
101 32
242 85
138 49
77 33
28 43
13 9
16 0
50 0
121 5
74 1
96 0
29 0
30 0
2 0
22 0
11 0
20 0
59 0
239 1
173 0
110 2
18 60
6 244
31 580
112 1027
93 1811
161 2488
11 2767
3 2207
12 700
20 2087
0 3400
5 3830
64 3544
47 2555
5 1033
0 517
3 1349
190 1822
397 1543
439 845
329 202
19 228
14 396
43 247
1 86
0 4
2 3
50 16
103 8
56 0
24 0
0 0
0 0
0 4
0 28
0 79
0 88
0 23
0 4
0 0
0 79
0 259
2 368
0 589
0 872
0 1036
12 994
118 720
33 420
13 225
18 176
57 139
45 80
48 10
38 1
300 78
816 64
615 44
631 122
625 284
322 473
50 523
0 462
1 388
5 326
37 212
0 135
0 77
7 68
0 71
1 18
2 13
2 3
196 0
472 0
289 0
94 0
99 0
391 5
637 0
425 0
115 1
13 0
44 4
440 4
640 88
289 117
28 75
0 52
50 50
8 38
18 20
270 0
919 0
1395 60
1697 234
1970 220
2164 286
1949 507
1185 862
282 1023
5 1095
63 986
75 596
160 296
239 297
89 279
63 177
155 87
18 76
154 57
147 60
73 69
56 52
328 32
258 126
36 289
15 443
2 494
520 462
1569 381
1640 278
777 186
222 195
26 102
1 24
674 25
674 39
27 45
233 12
523 5
0 52
226 170
363 186
29 152
206 113
567 110
77 68
1 27
183 11
32 3
33 4
230 116
3 318
20 474
311 492
28 407
0 302
81 106
151 6
13 0
11 16
31 86
52 315
189 534
25 692
1 874
14 1007
6 553
0 151
7 333
39 966
140 1229
82 1047
76 486
45 144
3 299
0 775
0 1370
0 1199
0 309
1 1136
176 1939
15 2079
0 1913
0 1263
0 607
0 323
4 196
15 164
2 232
2 342
11 316
198 221
124 403
221 564
271 640
56 480
14 159
14 154
8 333
0 341
4 214
0 113
70 93
207 84
13 65
1 58
17 25
259 6
1654 3
2694 0
2709 15
2233 165
1715 93
1071 62
100 53
471 38
1515 23
2139 4
2618 1
3253 0
4106 6
5117 68
5547 92
5368 176
4503 410
2777 613
1212 900
3287 1233
4905 1360
6126 1277
6815 1079
6560 784
5169 385
3104 158
2974 117
3437 72
4600 21
5259 18
5885 5
5837 6
4624 11
2777 2
1728 1
1309 7
2066 57
3260 91
3711 95
4493 92
4622 102
4046 85
3593 138
2762 217
1475 204
182 136
91 57
1124 137
2332 200
2417 277
1558 467
1218 645
906 888
677 956
745 1099
732 1207
1056 1299
1220 1451
1094 1709
1225 1867
1092 1743
934 1848
1890 2083
2247 2013
1711 2107
1222 2591
949 2993
932 3083
877 3404
289 3631
113 3621
139 3490
221 3490
410 3893
328 4073
40 4089
8 4238
9 4421
10 4577
165 4684
139 4803
37 5195
115 5345
14 5349
0 5273
1 5298
28 5337
331 5302
176 5239
28 5051
8 4637
9 3941
63 3221
272 2774
59 2567
98 2357
289 2151
70 1875
150 1708
109 1598
36 1734
42 1710
223 1635
49 1454
618 1338
976 1113
343 1095
180 981
165 1176
68 1575
32 2070
35 2381
271 2729
134 2716
342 2643
296 2749
218 2760
46 2706
34 2877
41 2956
17 3088
29 3449
66 3715
118 3801
124 3590
74 3246
72 2750
43 2148
334 1977
1135 2294
804 2150
194 1991
86 2101
75 2373
916 3572
1633 3984
1410 2329
2012 2336
2952 4737
3077 6210
3373 6944
3227 6895
2723 6357
2828 6641
1756 7215
272 8168
49 9053
351 9601
0 9547
1060 9111
1727 8219
1145 7460
110 6995
236 6231
