"Participant_A" "Participant_B"
124 0
24 0
0 0
20 0
217 0
1258 0
1919 19
2438 11
2843 0
3365 0
3898 0
4211 0
4277 0
4738 0
5460 0
5852 0
6053 0
6209 0
6064 0
6288 0
6416 0
6062 0
5282 0
4947 6
5125 3
5200 3
5522 4
5712 11
5305 17
4883 25
3987 40
3207 76
2929 104
2458 124
1976 195
1799 284
2093 318
2388 464
2249 717
1709 988
1564 1450
1617 1979
2117 2196
2053 2603
1501 3185
1078 3424
984 3605
1400 3330
1618 2431
1198 1224
599 1854
402 2871
412 3184
1254 3678
1350 4733
684 5286
149 5544
93 5901
506 6233
1434 6852
1464 7154
819 7042
481 6662
724 5706
1408 4688
1816 4126
1344 5395
757 6557
499 7518
716 7622
1039 7242
908 6854
391 6493
39 5532
72 5485
173 4932
632 3839
1448 3031
2196 2563
2556 1952
2673 1398
2641 1238
2496 2143
2229 3543
2335 3586
3252 4986
4310 5406
4806 4382
4423 4444
4198 4765
4561 3815
4986 2205
4101 1008
3600 887
4381 1628
4913 726
4613 784
4301 1300
3513 1426
3128 2037
3337 1699
4216 1815
4525 2321
4565 2840
4881 3574
5453 4365
6286 4359
6692 4098
6437 4735
5863 4633
5270 3836
4991 3711
4977 3600
4820 3145
4689 2593
4187 2322
3294 2095
2320 2118
1733 2095
1915 1975
2435 1769
2430 1513
1610 1442
787 1630
743 1688
1216 1718
1902 1806
1833 1591
1104 1283
346 1041
145 835
257 625
678 594
659 811
290 797
9 828
16 1099
22 1630
294 1900
394 2322
215 2791
87 3114
83 3436
13 3828
3 4287
3 4760
20 5282
120 5973
173 6276
104 6726
30 7483
9 7918
8 7795
7 7295
11 6998
15 6753
6 6696
2 6808
7 7265
15 7919
236 8279
653 8648
427 9520
77 10423
146 11163
101 11716
343 12021
537 11623
139 10276
181 8044
415 6253
46 4017
418 3011
765 2619
87 2677
172 2511
263 2013
68 1428
297 957
45 1215
51 1544
318 1798
27 1927
39 2330
125 2490
10 2523
45 2051
130 1570
0 990
246 855
323 529
22 804
7 1351
4 1606
172 1621
413 1730
145 1443
52 1134
96 1072
169 1114
221 1122
32 972
1 778
11 589
33 741
7 500
13 361
28 334
33 447
422 669
864 803
603 579
105 668
1 971
11 1091
474 1168
848 1232
296 1334
4 1380
6 1336
0 1323
330 1214
425 1148
10 1081
97 1022
3 1025
65 927
412 682
128 309
0 419
91 995
14 1392
9 1485
46 1266
2 830
34 535
27 456
71 66
659 36
930 118
730 293
97 624
156 878
184 1054
31 1031
4 1019
6 1141
655 1203
1366 1187
1147 1248
168 1235
0 1065
2 791
725 569
1722 284
1247 213
382 384
49 723
4 1120
481 1654
928 2553
72 3266
276 3489
863 3258
197 2709
655 2250
1133 1888
416 1671
21 1452
13 732
454 336
1246 210
923 386
183 665
0 697
20 675
354 719
146 688
0 543
339 382
396 7
40 53
26 170
21 161
403 122
468 154
1 675
59 317
183 276
8 168
51 98
1 47
22 80
440 38
435 39
153 0
129 54
443 48
842 10
859 58
459 24
180 18
53 20
57 63
128 240
0 208
35 98
447 84
478 249
325 379
284 271
437 101
379 87
15 74
53 97
557 60
726 46
611 35
576 73
1122 88
1975 102
2453 33
2117 53
1406 114
791 261
433 413
546 614
825 804
833 1139
373 1604
1 2349
7 2734
4 3069
175 2782
539 2319
534 1868
63 1161
624 473
784 342
8 828
794 888
1062 418
23 233
626 293
813 336
116 328
1176 223
1274 252
203 477
1613 818
1946 879
487 915
904 667
1644 805
390 1381
423 1583
1172 1637
10 1772
1413 1791
2261 1629
973 1470
947 1482
1448 1490
261 1703
1262 1909
1966 2217
901 2613
63 3190
830 4003
10 4742
1035 4903
1528 4776
490 4602
1125 4225
1558 4206
749 4121
801 4029
578 3812
15 3532
785 3487
591 3487
9 3592
293 3756
126 4205
20 4181
300 3815
133 3745
762 3355
971 3113
272 3116
10 3185
14 3495
142 4045
432 4623
59 5219
112 5614
538 5869
455 6116
84 6035
0 5780
1 5674
221 5487
183 5673
0 5972
0 5906
0 6035
152 6289
221 6448
19 5714
58 4900
287 4420
267 3792
32 3338
3 3228
35 2966
53 2679
3 2512
14 2331
163 1906
240 1546
83 1327
14 1335
47 1471
64 1692
100 1819
126 1790
158 1472
216 893
52 568
22 413
139 604
150 1180
57 1514
112 1692
391 1882
519 1954
406 1559
434 1293
576 1105
835 1070
798 819
462 394
442 288
480 265
774 56
1150 90
1310 251
1219 375
1082 488
594 430
332 415
221 458
675 527
1008 562
854 496
482 431
532 283
390 254
460 201
500 83
378 66
118 112
43 155
11 262
36 265
193 175
150 127
332 57
206 35
50 26
74 11
35 5
49 5
31 1
188 3
333 3
210 6
15 21
108 63
184 64
239 23
170 9
16 6
0 4
28 13
73 10
21 16
8 58
0 15
95 12
43 5
0 0
0 0
18 0
61 1
34 0
1 22
0 66
2 189
24 355
0 454
0 587
3 734
209 825
112 752
2 654
1 646
2 558
13 392
0 332
4 332
184 339
278 330
124 349
69 536
62 827
126 1059
120 1276
56 1245
27 1028
44 699
35 161
5 45
1 52
24 182
30 153
0 130
0 126
51 98
204 112
147 300
14 442
2 523
9 583
37 716
101 841
53 849
0 877
0 955
10 1070
78 1261
25 1369
0 1414
0 1319
29 1284
116 1260
111 1153
64 988
86 878
135 684
126 551
71 458
1 338
27 204
165 92
283 48
316 0
212 11
49 77
60 305
169 587
145 1012
66 1420
11 1787
15 2158
317 2386
599 2612
829 2683
891 2582
709 2570
507 2558
405 2523
500 2365
587 2227
645 2087
403 1968
110 1774
54 1526
3 1275
0 1015
1 790
22 537
54 376
22 238
78 95
151 14
175 0
106 0
40 0
15 0
4 8
0 40
0 67
11 88
57 73
42 71
94 41
10 17
0 38
0 106
0 60
6 36
1 40
0 41
0 125
7 92
15 86
5 275
6 472
9 571
4 756
77 842
114 920
16 793
41 688
73 855
44 773
11 725
117 875
244 854
392 741
280 767
78 527
23 364
91 222
10 73
9 21
0 27
0 46
