"Participant_A" "Participant_B"
27 3234
1 3054
23 3572
251 4327
413 5119
366 5273
215 4785
234 4665
264 4550
142 4328
10 3844
11 2293
5 1705
1 1868
99 1162
86 1455
10 1070
20 1636
10 1863
12 1466
282 1271
311 2302
6 2248
207 1944
202 2375
140 1670
461 1548
421 1211
1 1127
2 707
0 638
88 1102
364 641
213 774
8 1225
1 2385
0 2656
0 1591
12 1679
12 2634
0 3501
5 3294
37 1873
0 2619
3 3516
2 2452
1 2232
0 2564
0 1920
0 766
0 1568
0 2418
0 3166
0 3112
0 3728
0 3985
0 3250
131 2656
187 1802
158 937
69 369
29 367
14 646
13 937
12 418
24 194
11 821
50 1278
34 436
30 320
184 992
615 1330
831 1058
472 924
168 815
654 478
619 14
113 131
431 194
308 625
43 1178
382 1160
242 967
117 909
110 1118
24 1412
40 1898
17 2699
50 2883
68 2047
21 1301
186 971
668 347
888 29
970 11
750 288
362 836
410 1682
542 2324
569 2513
491 2467
476 2496
594 2416
769 2399
757 2350
840 2737
803 2974
756 2570
942 1782
1180 1391
1507 1576
1869 2790
2195 4583
2549 6101
2758 6333
2838 5721
2807 4788
2787 3088
2746 1543
2521 1886
2169 2450
1907 2512
1675 3104
1364 3828
1256 4102
1085 4154
976 3827
1124 3077
1418 1813
1600 41
1613 1868
1534 3470
1585 4648
1852 5179
2023 5092
2149 4757
2060 4710
2088 4206
2245 3195
2412 2104
2312 1011
2196 748
1955 1730
1865 3519
1905 5019
1698 5418
1267 4643
1064 4252
1196 4146
1395 3084
1393 878
1559 788
1658 1503
1652 2082
1501 3959
1416 5572
1497 5469
1789 4931
2050 5165
2129 4355
1799 2108
1422 1392
1409 877
1730 223
2207 337
2200 684
2012 589
1819 1781
1500 3077
1436 2792
1401 2654
1231 2856
1034 2404
845 1606
960 1189
1135 735
1308 429
1376 295
1394 351
1189 2229
785 1859
797 16
805 31
661 567
507 2308
402 3990
332 4037
240 3310
180 3023
206 3856
228 4903
231 6150
112 7210
22 7381
90 6914
320 6085
399 4454
318 1878
107 3812
17 6411
42 7969
243 9105
357 9644
122 9731
1 9763
1 10105
0 9945
42 7857
111 4628
0 2737
0 2970
0 4749
4 6106
171 6140
310 5059
182 3514
53 4207
20 5098
14 3279
60 5159
87 7119
152 6861
321 5486
313 4940
294 5047
339 4089
424 2372
566 1282
660 887
663 1020
711 400
825 229
715 321
558 425
336 314
163 253
81 579
60 145
37 307
45 768
35 901
12 1068
6 1642
1 1077
10 464
18 200
7 457
12 555
54 606
69 57
80 42
61 958
37 2395
15 2479
13 1349
35 512
36 1677
38 2183
26 741
29 449
33 1843
33 1434
55 524
107 1836
97 2350
114 1317
121 497
131 192
131 36
128 15
59 4
38 11
67 93
62 206
20 17
13 1
0 2
0 19
0 32
0 24
1 83
7 9
21 0
34 18
50 38
49 20
29 13
48 4
11 9
119 26
130 15
144 13
177 6
123 0
39 3
21 14
16 2
10 3
7 15
0 112
0 238
4 235
9 177
0 70
0 29
25 106
0 2171
3 4158
1 4852
18 4881
2 4630
1 4571
0 3782
0 3668
0 3422
0 2897
32 2574
30 2379
2 2273
0 1740
0 1299
0 931
4 482
1 274
0 228
0 286
0 510
0 639
0 851
0 1492
140 3452
243 4349
184 4790
44 5625
0 6098
84 6123
118 5631
103 4875
79 4154
41 3536
11 2446
82 1722
206 1996
197 1614
68 1119
12 1134
4 1324
3 1367
4 1252
19 850
56 638
228 764
384 1609
294 2123
154 1898
37 1646
20 1716
32 1596
18 1131
0 1341
0 1465
34 1771
26 2287
86 2360
200 2314
187 1975
137 1351
40 1405
11 1309
12 1169
30 983
39 1077
123 1929
242 2489
263 2420
330 2174
243 2088
84 1933
20 2314
6 2308
6 1567
84 1403
0 2487
0 5429
0 7381
0 8102
0 7732
0 7091
0 7042
0 6028
0 4886
0 3610
0 2587
65 1549
20 606
0 747
0 2062
0 2922
0 2457
4 2791
4 3312
14 3201
14 1727
2 637
0 942
32 1269
0 1150
0 784
0 734
0 236
0 58
0 94
20 132
6 150
0 324
0 671
0 1130
0 1423
0 1079
0 901
0 1122
0 1564
0 2095
53 2191
4 2212
0 2210
0 2458
1 2193
0 1769
0 2650
0 2583
0 2219
2 2401
0 2249
0 1778
0 1138
0 723
0 660
0 666
35 777
0 1048
0 1251
0 1259
3 661
6 738
52 1309
13 1576
1 1356
0 963
0 622
0 570
0 779
0 1289
1 1882
0 2482
0 1844
0 1217
0 1134
0 956
0 566
0 150
19 120
0 188
0 429
0 1509
143 1926
184 1536
140 1037
72 577
24 308
0 205
0 125
0 126
0 445
224 488
917 285
1640 505
1753 910
783 966
545 979
1393 854
933 214
129 3
368 0
240 2
317 4
489 2
552 35
574 68
568 75
329 13
321 160
600 438
1108 501
1246 996
1129 1152
1177 1529
1383 2189
1539 2686
1679 3610
1670 3984
1400 4238
992 4782
713 5458
585 6057
624 6943
715 8804
846 9846
1059 10472
1180 10952
1219 9956
1284 8900
1150 7762
863 7100
624 7851
447 8076
398 7410
561 5872
640 4549
635 3751
681 3218
763 2663
911 1741
1023 354
1121 703
1206 1059
1045 812
978 1067
1030 1866
1116 2532
1230 2919
1323 3424
1254 3844
1112 4574
897 5253
633 6053
598 6643
585 6831
697 6171
875 5157
938 4036
1081 2797
1208 937
1209 596
1239 1844
1321 2204
1532 1481
1623 1215
1698 1277
1638 1654
1535 2227
1477 2849
1274 3293
928 3360
557 3209
230 2825
256 2128
412 1797
583 2437
780 4073
907 5438
1142 6042
1560 5891
2032 5900
2462 4854
2589 3059
2453 1638
2267 1901
2031 2541
1768 2832
1523 3308
1277 3192
992 3062
768 3147
638 2310
504 695
453 743
537 2351
637 3053
725 3326
741 3479
660 3844
639 3975
684 3710
692 3231
717 1933
725 1294
905 1702
1040 1661
1218 1258
1215 588
1250 322
1169 365
1019 326
878 117
716 109
711 306
686 174
807 39
1055 20
1283 3
1517 3
1810 0
2082 0
2491 4
2796 41
2976 0
3119 0
2798 4
2132 3
1517 2
952 0
1199 3
1963 210
2466 92
2822 15
3135 4
3148 0
3191 22
3082 243
2952 0
2848 2
2651 1
2549 0
2561 0
2558 0
2629 0
2439 18
2131 369
1436 1163
577 2050
204 2272
569 2246
1403 2218
2047 1919
2302 1184
2339 414
2519 695
2685 1586
2659 2201
2770 2896
3053 4163
3253 5482
3190 6087
2926 6349
2591 6255
2316 5471
2120 4081
1947 2160
1681 704
1615 1068
1519 346
1322 74
1002 146
796 107
687 57
585 325
619 498
535 770
388 592
344 392
387 321
388 221
324 138
284 111
317 213
345 210
289 133
266 123
385 105
567 60
790 36
990 9
1070 3
1011 12
1188 20
1458 62
1606 69
1596 104
1363 110
977 32
598 34
236 32
132 18
90 35
37 41
67 94
60 211
103 216
139 242
239 253
435 499
548 757
557 570
546 57
456 2
386 1
366 0
434 0
431 72
514 513
778 753
1178 646
1144 603
775 711
509 1162
228 1476
649 1630
1116 1485
1316 1133
1383 679
1479 401
1620 161
1488 103
1282 80
1117 42
971 36
721 40
730 36
691 55
795 90
951 108
864 123
618 61
493 37
672 62
723 152
578 325
437 1199
486 1869
610 1872
622 1605
508 1503
225 1391
220 1050
420 645
347 571
21 585
7 596
9 626
5 806
27 686
0 580
0 572
33 1218
0 2206
0 2154
0 1998
0 2047
2 1724
26 1931
8 2536
0 2596
0 2653
2 2561
0 2070
0 1532
1 934
1 796
7 656
2 286
2 274
8 302
3 90
2 17
34 13
21 2
0 0
0 30
0 218
0 957
0 2717
0 4415
0 5449
2 6277
6 6567
12 5886
28 4099
3 3267
0 4183
0 4600
0 4276
0 3725
0 1907
0 42
23 2127
0 3048
0 2579
0 1720
0 1321
0 1165
0 972
0 719
27 701
0 491
1 319
33 265
183 49
263 80
207 495
38 609
16 859
9 1298
2 1775
0 2221
0 2265
3 1905
5 1246
1 576
0 81
42 0
13 25
0 549
0 1070
4 1067
60 719
314 645
314 1020
449 1773
318 2544
302 3194
244 3579
712 3758
1759 3825
3672 3947
5120 3598
4895 2959
5491 2084
6232 888
6127 93
5703 0
5120 13
4584 232
4534 310
4670 232
4378 163
3811 280
3215 500
3095 664
3404 561
3666 236
3642 56
3350 73
3261 186
3157 89
3158 110
3403 174
3607 290
3698 630
3799 535
3975 278
4158 160
4261 135
4004 127
3504 206
3326 987
3283 2257
3143 3985
2903 5512
2391 6923
1782 7755
1459 8151
1509 8670
1180 8282
650 6516
410 4303
411 3284
278 5653
126 6488
153 6627
308 7371
836 7755
1139 7533
882 8277
454 9098
199 8664
106 8441
114 8295
152 7818
157 6949
102 5708
3 4898
7 2898
14 326
0 293
0 639
0 1072
0 3315
0 3481
16 3384
3 3555
1 3495
0 2207
1 1169
0 1306
0 1380
0 1800
0 2529
44 1739
0 1149
0 1014
0 786
0 394
0 212
0 247
0 457
0 1565
0 2246
0 1283
46 1187
178 1803
148 2057
47 2982
33 3700
113 3902
356 3875
360 3597
259 3562
145 3678
102 2987
141 2191
137 2296
15 2553
6 1915
1 1218
0 605
0 409
0 335
0 269
1 224
0 194
0 160
0 117
16 246
3 472
0 517
1 428
1 512
14 567
5 412
2 458
61 372
30 111
13 53
21 36
21 196
4 203
0 280
2 289
1 130
1 122
2 108
0 162
0 313
16 467
22 195
15 19
120 39
61 292
45 695
263 723
292 157
115 71
32 338
130 1342
55 742
127 105
195 67
259 250
461 734
759 707
324 710
131 880
159 873
453 798
840 619
730 631
241 711
47 609
6 551
0 438
72 260
4 68
19 73
28 337
13 1439
2 3121
5 3807
0 3307
0 1978
29 758
8 1083
0 1686
0 2455
0 3020
0 2580
0 1601
17 957
0 959
0 1308
0 1740
0 1685
0 1572
0 1307
0 1617
0 2741
12 1905
11 395
0 250
24 952
41 1104
50 865
181 930
431 1129
813 790
1795 175
2633 8
3190 24
2840 133
2231 328
1987 131
1162 97
1565 376
1826 303
1693 146
1185 145
654 296
375 635
433 563
283 224
576 14
1009 0
790 0
555 0
367 26
311 8
987 29
1004 83
346 36
50 321
141 658
269 807
468 1007
244 951
13 1462
172 2006
49 2095
0 1834
117 1536
117 479
29 500
140 1490
4 2364
3 3037
23 3548
65 3844
68 3796
2 3545
0 3233
0 3009
0 3435
0 4792
0 5389
32 5143
11 4729
9 4332
0 5050
0 6721
34 7424
203 7236
325 6803
344 4985
472 4273
511 4697
446 4258
402 3025
435 2042
411 5304
230 7617
173 8456
191 8235
115 7814
150 6615
411 5552
662 4634
589 3694
564 4210
640 5792
863 7197
1177 7608
1435 7155
1536 7228
1541 8371
1570 10177
1684 11667
1391 11480
1014 10899
597 10457
322 10434
872 9857
1193 8093
1034 6962
764 6348
796 4894
975 4537
740 4158
569 2464
753 674
896 1570
875 3279
811 4541
743 6057
611 7049
411 7286
335 7757
472 7950
867 7930
761 8210
301 8612
155 9024
152 8471
123 7367
551 6904
298 6621
44 5669
61 5271
40 4851
537 3526
988 3016
797 2941
274 1086
316 839
658 2194
1030 2763
1335 3797
1454 4146
1666 3382
1698 3776
1342 4430
796 3904
237 2791
177 2366
249 2493
197 1930
68 1870
140 2841
236 4242
430 4835
706 4404
481 4136
180 3739
166 3100
637 2320
890 1830
672 2082
382 2885
246 4056
229 4365
242 4011
107 3309
33 2080
185 1569
251 2897
247 3659
334 4348
329 4346
292 4498
496 4875
424 5291
733 6194
927 7609
424 8311
51 8304
200 9017
530 9651
691 9338
190 9208
59 9868
247 9941
519 8677
630 7194
625 6682
324 5412
484 1670
781 210
583 3681
190 3923
1 4616
96 3834
79 4034
78 4999
15 5572
3 5347
0 4509
0 4281
0 4529
0 4434
0 4515
0 4235
0 3874
0 3504
0 3009
0 3177
10 4018
25 4801
0 5271
0 5480
1 4943
21 3613
67 1252
51 1174
44 1936
82 3091
184 3917
301 3604
245 2781
198 2245
161 2432
94 2553
68 1588
13 1084
0 1811
12 1811
13 1516
21 2372
40 3748
50 4641
