"Participant_A" "Participant_B"
128 794
48 966
21 857
21 561
4 460
0 427
0 196
0 229
0 605
0 885
0 845
0 477
13 32
0 172
0 438
0 578
0 480
2 289
10 204
9 124
9 73
14 33
6 16
2 33
1 6
0 2
0 116
0 617
0 487
0 51
0 198
0 495
7 674
7 486
0 281
0 128
1 12
51 46
158 73
144 61
75 54
55 19
37 3
12 0
18 0
2 1
0 1
22 2
5 0
16 0
7 0
0 0
1 0
7 3
3 0
0 0
3 0
1 0
6 0
2 0
0 0
9 3
0 0
0 0
0 0
0 0
1 0
0 11
0 11
0 10
0 30
0 32
0 30
1 22
0 9
1 6
0 35
0 112
0 186
0 320
1 870
35 1614
10 2180
34 2518
38 2592
29 2814
0 2712
7 2481
34 2233
22 1785
14 1196
3 934
0 749
23 565
19 368
27 242
14 157
16 115
36 139
27 231
8 540
30 1009
18 1547
2 2226
0 2814
0 3515
0 4336
0 5088
0 5565
69 5816
180 5358
94 3255
18 343
4 2051
1 3675
0 4049
0 3195
3 1040
2 50
3 1018
1 718
0 78
0 391
0 1587
0 2038
1 1568
0 835
1 101
3 2
13 16
27 26
16 228
17 1135
34 2283
52 3577
121 3995
116 3798
38 3327
0 3031
31 2514
128 2333
110 2035
13 1392
6 1072
33 540
64 272
12 253
0 286
0 281
0 365
0 365
0 257
0 85
0 4
0 104
0 743
2 913
0 693
1 162
0 8
0 262
0 601
4 269
10 39
0 649
0 1616
0 2025
0 1761
2 1157
4 606
2 322
0 328
0 499
0 700
0 827
0 732
0 444
0 201
0 118
1 118
0 192
0 68
0 111
0 457
0 691
0 639
0 959
0 1526
0 1784
0 1636
1 1442
8 1285
171 1349
170 1587
57 1678
3 1377
65 960
51 915
8 672
20 243
21 40
8 27
11 71
24 41
20 36
31 180
16 156
0 60
0 26
0 128
9 220
74 103
20 10
0 38
0 83
0 30
0 11
0 0
0 1
2 2
6 8
0 0
0 0
0 0
0 1
0 7
0 16
0 13
2 14
0 15
0 1
0 0
0 0
4 0
0 0
4 1
1 0
0 7
0 17
0 4
0 29
0 96
0 312
0 233
0 205
0 233
0 269
1 245
0 162
0 96
0 57
0 27
0 9
0 7
0 63
3 129
7 158
2 149
0 128
0 69
0 25
0 11
0 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 7
0 8
0 1
0 0
0 0
0 1
0 12
0 16
0 2
0 0
0 0
0 0
0 0
0 0
0 3
0 34
0 22
0 5
0 11
0 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 1
0 1
0 12
0 22
2 16
5 19
1 74
0 212
0 446
0 661
49 661
161 571
379 389
494 150
527 1
1113 0
1363 0
1084 0
1435 0
1915 0
1786 0
1351 0
1146 0
2298 26
6233 122
7220 155
7423 112
7173 81
6571 65
4587 49
4578 23
5683 1
7194 0
7530 0
7751 0
7801 0
7318 0
6208 157
5171 522
5049 767
4552 609
3823 224
2645 10
1459 46
686 166
172 298
297 455
1021 550
666 703
286 860
550 978
741 1029
421 1048
485 840
481 804
756 946
383 913
926 542
1497 204
1209 121
437 11
677 0
500 53
924 298
1481 380
724 307
377 403
638 530
32 439
323 284
781 139
506 118
404 139
450 205
366 580
539 759
774 421
462 211
354 151
294 53
308 76
377 86
391 189
393 351
392 189
338 155
246 1144
183 2324
135 2040
92 695
78 53
84 452
77 895
106 908
51 509
6 136
65 19
82 13
104 2
363 125
176 732
7 990
50 630
21 69
17 19
185 41
49 31
6 18
77 11
12 24
0 18
0 10
0 0
2 0
62 1
9 0
0 0
3 0
0 0
6 0
30 0
1 0
0 0
0 0
0 0
0 0
0 0
0 8
0 42
0 137
0 201
0 240
0 291
0 268
0 87
0 57
0 64
0 41
1 14
0 14
0 83
0 27
0 3
0 3
0 12
0 12
0 18
0 6
0 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 52
0 261
0 585
2 702
5 766
25 639
46 577
44 555
13 456
38 123
32 5
18 212
11 600
11 583
69 568
74 884
83 1132
96 956
155 764
159 683
144 905
145 646
86 292
5 158
71 7
89 0
40 0
50 9
65 129
125 90
103 7
78 25
152 65
88 2
116 14
124 4
71 2
47 0
118 9
54 67
38 65
92 70
191 232
284 585
305 1506
355 2976
426 3905
321 4396
307 5268
350 5795
284 5512
246 5280
135 5365
39 5026
42 4322
40 3318
48 2137
38 692
32 76
34 345
34 1009
50 1921
43 2467
104 2734
111 3396
