"Participant_A" "Participant_B"
7 17
160 9
1874 0
326 61
20 115
15 108
15 86
16 60
12 19
80 17
115 30
7 73
4 160
8 156
7 227
4 326
0 384
0 634
0 1066
0 1901
0 3060
16 4318
5 5630
12 6413
9 6616
4 6005
3 4877
15 3515
5 2280
1 1797
18 3986
52 5072
81 6266
19 6700
5 8034
4 9472
1 9295
125 8650
132 8255
44 7684
119 7214
190 6822
412 6524
620 6892
745 7102
1038 6620
1706 6344
2411 6624
3076 6157
3649 5119
3506 4062
3197 3231
2951 2636
2565 2335
2043 1715
2176 1148
3119 897
5108 463
6919 420
7387 518
7171 485
6623 463
6001 629
5149 910
3883 8522
3046 1642
2946 6050
2758 2663
2618 1920
2829 1642
2892 2313
3027 2734
2214 10509
1143 2047
753 1870
617 1675
547 1480
1095 1600
2542 1905
4025 1988
4757 1850
4491 1444
3487 1070
2816 1784
3096 2364
3790 2572
3641 3183
2593 3705
1331 3815
704 3486
701 10548
552 3705
171 3815
37 3486
72 2520
398 1369
422 11802
235 3857
183 3711
253 2976
100 2318
36 2214
29 2092
31 1660
28 1238
51 6724
221 2092
2106 8828
5876 969
8967 781
10909 217
11808 68
11697 118
10904 55
9837 156
8960 207
7883 181
6701 148
6472 118
7140 145
7388 240
6409 211
4702 1085
3739 145
4304 1917
4925 187
4600 170
3089 218
1552 220
1472 229
2414 1978
3056 2962
3420 60
4094 78
4648 39
4151 94
3172 139
3243 203
3364 250
2492 226
1963 1336
1273 203
1374 250
2035 226
1923 146
2174 42
2538 450
1443 3
308 2
114 154
325 7
1028 3
805 2
193 8
262 0
465 0
1234 0
2443 5
3395 6
3996 5
4327 15
3965 27
3374 34
2803 41
2551 36
2314 43
1554 32
742 25
520 34
333 32
224 13
65 12
57 39
206 46
534 32
675 15
922 19
1317 3
1863 0
2532 2
3854 1
5708 0
7381 11
8435 24
8937 16
8606 27
8038 10
7636 17
7308 29
7167 20
6789 66
5987 234
5147 361
4195 318
3629 270
3048 268
2245 214
1619 94
1567 16
1920 7
2183 8
2669 0
3306 0
4130 5
4974 19
5898 10
6951 13
7778 4
7809 1
7540 0
6597 0
4807 0
5606 0
7098 0
7010 0
5723 1
3826 2
4566 0
5998 0
6376 3
4011 0
6703 0
7369 1
7245 14
6773 36
6078 42
4951 46
5193 23
5808 15
5389 27
4333 18
3224 22
4114 24
4924 51
5054 106
4334 108
3267 61
2291 63
1900 91
1651 139
1272 253
795 254
680 85
493 26
260 48
34 67
30 61
127 57
619 32
787 17
363 27
40 62
19 112
16 102
556 87
1026 87
525 65
45 38
12 64
199 44
1306 1
1409 18
395 22
3 40
11 182
0 118
655 29
445 52
0 132
12 113
56 28
132 32
279 48
284 35
365 82
727 40
657 19
1526 2
3427 5
5216 32
6226 28
6754 0
6969 31
6674 73
6276 11
5905 42
6070 121
6071 16
6667 0
7848 103
8551 224
8396 223
7189 105
5347 52
4907 29
5363 21
5076 33
4114 31
2755 92
1585 27
2036 14
3627 72
4061 143
4363 63
4781 855
4870 3371
4344 5894
3205 7183
2605 7452
2701 6958
3235 5815
2928 4264
1448 2693
647 2091
461 1979
252 1976
99 1947
67 1539
198 1242
989 1189
1187 1231
551 1291
54 1124
5 1126
0 1212
21 1421
0 1543
0 1126
14 1023
7 870
0 917
0 987
0 1168
1 1618
12 2330
0 3002
7 3456
113 3644
107 3865
47 4475
15 4416
788 3392
3528 2555
5496 2113
6365 1599
6971 1485
6934 1888
6742 2223
5977 2458
2525 2786
4061 3400
6324 3632
7187 3519
7261 3687
6680 3545
5662 3117
4333 3058
2285 2968
1136 2876
4631 2957
5653 3312
4780 3702
1440 4075
3314 4557
5037 4682
5059 4430
4682 4052
3686 3706
2197 3318
697 2791
149 2634
85 2804
173 2762
652 2707
1654 2486
2654 1983
3279 1646
3416 1153
3322 686
2886 448
2772 414
2818 443
2457 539
2529 454
2207 152
1425 61
299 214
70 280
554 304
706 417
699 460
695 293
361 118
6 228
0 562
3 494
67 248
190 274
263 332
308 237
381 216
366 272
266 226
406 192
668 138
898 127
1075 181
828 166
413 142
38 132
0 105
57 84
53 127
0 135
150 69
507 72
303 84
362 94
369 108
135 143
371 152
547 150
57 155
279 102
233 49
7 11
531 7
519 17
2 25
205 20
114 28
0 21
51 13
17 11
37 8
996 2
827 0
573 0
776 0
514 0
81 0
111 0
357 0
1440 0
2441 0
2614 0
2552 3
2259 24
1766 13
1789 18
2253 26
3027 36
4095 5
4791 10
5196 6
5687 0
6040 0
6157 0
5717 0
5540 6
5006 30
2804 44
965 67
2535 75
3937 97
4719 118
4734 136
4713 116
4851 183
4641 208
4018 155
2905 100
633 87
3036 73
5087 70
5742 83
4941 119
2211 91
2845 118
5068 204
4955 466
3559 542
401 574
2248 336
4446 241
5214 133
4643 33
981 3
2667 11
4424 25
4332 15
2979 11
65 18
3390 16
5069 13
4792 34
1985 132
914 61
3355 80
3765 56
2691 47
67 43
2234 46
3826 31
3363 27
1820 87
47 109
404 93
1414 87
1038 54
7 44
218 28
1270 59
1112 98
449 133
23 165
14 124
104 44
118 38
0 59
30 49
669 22
1142 11
985 14
362 28
0 257
0 123
19 95
0 60
126 119
545 180
242 327
28 461
23 616
4 674
11 621
180 553
65 209
0 26
1 6
0 14
2 47
27 131
12 421
1 822
12 1046
55 850
153 591
26 315
0 177
6 115
27 9
133 3
262 4
111 7
4 5
0 76
0 213
0 262
3 296
0 290
0 417
29 551
8 479
0 328
0 249
0 261
0 143
1 75
0 68
0 115
0 187
0 103
0 3
0 6
10 0
188 10
139 0
11 0
13 0
36 0
61 0
94 0
129 0
183 0
44 27
8 3
6 3
0 2
3 2
16 10
0 19
9 40
68 97
2 143
0 229
0 298
0 376
3 478
1 585
0 676
0 806
6 954
0 1045
0 1239
1 1305
6 1287
34 1209
20 1171
8 1236
0 1341
1 1435
5 1415
12 1417
11 1380
6 1217
6 1177
0 1023
0 918
0 965
0 776
0 563
34 500
144 565
6 427
23 323
31 348
11 392
16 407
25 541
13 660
0 686
0 691
1 723
10 558
10 273
7 430
38 564
40 590
23 1061
12 1522
978 1541
3355 1427
5118 1501
6043 1532
6189 1365
5072 1034
854 761
5464 445
6814 150
6513 38
5098 70
2278 101
2012 67
4279 72
1150 90
3477 71
5090 48
5225 35
4512 57
1906 33
2787 18
4318 2
2154 1
2320 0
4812 0
4926 1
4335 0
2225 0
1444 0
4000 64
3919 235
1180 0
1573 14
2191 31
1430 21
199 16
594 16
1833 9
1041 2
64 0
952 1
941 0
39 0
17 0
11 0
2282 0
3737 0
3757 0
2844 10
756 4
93 0
50 0
113 0
1305 0
1319 0
251 0
20 0
4 0
23 9
147 23
425 12
709 1
468 0
91 0
8 9
4 1
7 0
47 0
149 0
196 0
31 0
0 0
0 0
0 5
9 48
15 85
49 14
61 0
45 0
9 6
18 5
51 8
242 13
477 9
967 58
1797 111
2478 75
2315 27
2066 6
1515 0
1166 0
1720 1
2981 2
3769 4
4063 9
3600 1
2610 0
1380 0
1650 0
2664 5
2815 4
2257 0
1779 0
2056 0
3170 1
4779 6
5504 3
5798 0
5612 0
5416 0
5346 0
5396 9
4926 0
4082 0
3331 0
3454 0
4481 0
5744 0
6028 0
6253 0
6810 0
7691 0
8726 0
9461 0
9749 0
9351 0
8891 1
9052 0
9581 0
9991 0
9615 0
8324 0
6550 0
5875 0
6028 0
6531 3
5671 8
5379 26
5408 37
6817 117
9204 183
11200 127
13214 114
15326 195
17167 331
18104 295
17929 278
17317 358
17452 302
17771 145
17913 475
17489 1630
16605 1965
15661 1395
14650 576
13849 299
12716 1021
11040 1849
8880 2161
6556 2310
5062 2257
5341 2054
5681 1951
5649 1949
8102 1782
9989 1477
11068 1286
11742 830
11734 487
11380 290
11192 150
11336 41
11615 39
11429 529
10901 1315
10408 1846
10284 2177
10337 2420
10693 2782
10882 3094
10682 3358
10292 3858
10007 4235
9959 4549
9869 4965
9413 5307
8663 5476
7963 5730
7837 6223
7705 6411
7669 6389
7919 5974
8612 5738
8837 5473
8296 4503
7051 2990
4470 1663
2098 1626
4042 2448
5333 3322
5956 3674
6658 3761
5775 3890
5270 4091
7345 4470
8252 4848
8751 4891
9133 4476
9501 3694
9319 2368
8006 1384
8207 2229
8515 3480
9305 4084
8864 4794
6784 4332
6379 3377
6201 3279
5452 2777
4340 1550
2397 887
3842 517
5402 277
4771 281
5385 658
3721 1019
3405 1004
4269 787
4762 479
6144 137
7653 99
7700 94
5773 76
3970 55
3789 90
5122 172
6291 40
5062 12
2530 21
1768 97
1123 188
13 243
279 228
50 221
2502 218
4842 147
4214 80
2090 32
1154 20
1564 53
3552 163
4384 243
3397 305
2541 355
1584 397
1628 327
1572 201
981 68
979 7
1130 0
1877 0
827 0
1029 0
397 0
140 15
79 93
3 147
178 176
88 134
44 111
99 77
381 26
1683 17
1906 26
1176 1
724 0
1039 0
1654 0
1529 0
378 3
573 18
2366 33
1943 70
920 91
417 118
72 191
472 266
580 337
166 537
681 704
876 880
328 842
76 947
13 918
554 809
1790 720
2182 789
1689 840
1765 872
3013 1048
4007 1350
3956 1911
2821 1875
1688 1724
832 1724
549 1739
192 1855
25 1997
896 1874
1687 1522
1650 1208
1392 856
1226 430
1538 36
1544 2
1182 27
1079 48
1645 24
1827 13
1297 12
508 88
83 219
465 7
929 5
833 6
297 6
264 3
978 6
1448 34
1343 16
1361 21
1274 18
1100 11
1269 44
1588 22
2052 25
2344 36
2010 47
1293 31
736 21
567 9
674 2
693 0
263 0
15 0
127 5
416 40
517 5
668 1
570 2
441 4
417 0
262 0
97 0
199 0
503 0
643 0
680 10
582 5
359 0
217 0
276 0
392 0
408 0
431 0
523 0
494 0
312 0
87 0
34 0
56 0
138 0
261 0
666 0
1208 0
1498 0
1987 0
2453 0
2641 0
2497 0
2120 0
1944 0
1775 0
1660 0
1167 0
620 0
270 0
196 0
559 0
1044 0
738 37
626 101
357 0
137 3
65 13
27 10
4 3
12 1
31 1
1 0
0 0
0 0
0 0
0 0
2 0
66 0
73 0
56 0
10 0
0 0
0 0
2 0
1 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 0
5 0
0 0
0 70
0 26
0 0
0 21
0 37
3 25
0 22
0 19
0 12
0 0
7 0
0 17
0 43
0 192
0 500
0 1204
0 1926
0 2486
0 3064
1 3593
1 4148
0 4645
0 5182
0 5867
5 6455
62 6379
141 5454
80 3854
7 2880
0 2430
1 3192
0 3946
0 4039
0 3837
18 3941
109 4782
159 5313
96 5666
9 5956
0 5920
0 5975
0 5998
19 6038
179 5934
255 5754
61 5694
146 5713
99 5853
74 5927
52 5578
22 5086
7 4547
2 4066
5 3538
10 2938
20 2125
13 1474
0 959
0 562
0 543
1 606
1 669
6 731
9 789
1 887
1 1092
0 1246
0 1288
0 1392
0 1499
0 1753
0 2151
5 2413
80 2868
259 3493
224 4275
125 5170
63 5729
30 6195
20 6776
9 7120
0 7261
0 8016
9 8821
55 9292
87 9104
39 8572
9 8415
3 8500
10 8304
0 8142
0 7801
0 7242
0 6638
0 6011
0 4991
0 3808
0 3375
0 3129
1 3511
0 3864
0 4228
0 4463
0 4513
0 3966
0 2956
0 1604
0 1563
98 2544
259 3322
140 3840
38 3467
109 2908
119 3527
70 4431
28 4685
17 4013
1 3427
0 3534
0 3298
0 2569
0 1267
0 743
0 848
0 1162
0 1189
0 1155
0 1660
0 2000
0 1906
0 1913
0 1837
0 1742
0 1847
0 1785
0 1828
0 2165
5 2794
138 3660
302 4129
77 3865
10 3293
6 3237
3 4141
10 5721
0 6741
0 6484
0 5742
1 4895
1 3738
51 1767
9 1606
2 2903
1 3939
0 5539
0 7107
0 9135
0 10161
0 10202
0 9600
0 8290
0 6591
0 5701
53 5232
43 5148
16 4950
81 5196
131 4179
173 2744
144 1687
94 1642
75 2319
97 2858
78 3158
25 3256
0 4048
0 5138
0 5635
0 4999
0 3297
0 2626
0 2525
0 2672
0 2467
0 2005
0 2183
0 1865
0 1737
11 2247
0 2623
0 2626
0 2705
0 2868
0 3335
0 3897
0 4532
0 5252
0 5447
0 5071
0 4798
0 4675
0 4875
0 5637
11 6216
6 6334
0 5865
0 4845
0 3529
0 2623
0 2452
0 2215
0 1985
0 2042
0 2080
0 1760
0 977
18 451
0 789
0 1485
0 2878
0 4276
0 4058
0 1756
0 2323
0 2341
0 1681
4 2209
5 4527
1 5496
1 4901
9 1262
0 2974
0 3929
0 4762
76 5272
252 5392
116 5145
106 4825
134 4884
92 4605
33 3969
9 3306
1 3151
0 2952
0 2385
0 1846
1 1376
0 866
0 453
0 510
0 495
0 630
0 1013
0 1312
0 1370
0 1536
0 1703
0 1715
0 1440
0 1252
0 840
0 280
0 341
0 680
0 783
0 732
1 818
1 881
0 631
0 365
0 227
0 198
0 111
1 58
0 4
0 42
0 2
0 1
0 0
3 0
7 40
3 23
0 10
1 6
0 10
0 0
14 3
0 1
0 0
1 0
0 106
0 159
0 49
1 51
0 32
0 15
0 15
0 19
1 14
6 5
5 0
0 10
0 26
0 30
0 22
0 19
0 9
0 5
0 1
0 18
63 127
255 61
401 9
355 16
538 11
809 10
672 15
398 18
302 14
148 8
46 1
26 1
35 2
32 0
16 7
3 5
1 1
0 0
0 0
0 0
0 0
10 0
24 0
23 0
7 4
1 0
0 0
1 0
7 0
3 0
2 0
0 0
0 0
0 9
0 11
0 8
0 2
0 0
3 0
7 0
1 0
0 0
0 1
0 0
0 0
0 0
0 0
0 0
0 0
0 26
0 157
0 156
0 81
0 22
0 88
0 164
0 41
0 99
0 143
0 308
0 213
10 64
77 24
154 11
87 24
38 6
4 0
0 15
0 7
0 43
0 109
0 146
1 167
0 180
0 218
2 24
4 3
20 8
23 3
7 11
11 26
14 33
48 34
108 17
121 8
139 1
85 5
10 46
0 146
3 224
1 157
0 89
0 40
0 106
0 492
0 876
0 1481
0 1992
0 2344
0 2485
0 2754
0 2660
0 2342
0 2207
0 2006
0 1574
0 1432
0 929
0 496
0 459
0 538
0 660
0 677
0 783
0 1237
0 1656
0 1800
0 2022
0 2132
1 2281
0 1939
0 1593
0 1393
0 1045
0 704
0 546
0 317
0 231
0 321
0 722
0 1192
22 996
434 897
2133 842
3703 806
4713 678
4956 456
4951 423
4302 547
3473 589
